"X.1","X","id","text","coder1.Sentiment....1.negative..0.neutral..1.positive.","coder1.Political...0.no..1.yes.","coder1.Ideology....1.liberal..0.neutral..1.conservative.","coder1.Immigration","coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder1.National.Security..Veterans..Military..Foreign.Terrorism.","coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder1.Education","coder1.Health.Care..Obamacare.","coder1.Governance","coder1.No.Policy.Content","coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder1.Asks.you.to.watch.something.share.something.follow.something","coder1.Misc..other.plea.for.action","coder1.Expresses.an.Opinion","coder1.coder","coder2.Sentiment....1.negative..0.neutral..1.positive.","coder2.Political...0.no..1.yes.","coder2.Ideology....1.liberal..0.neutral..1.conservative.","coder2.Immigration","coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder2.National.Security..Veterans..Military..Foreign.Terrorism.","coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder2.Education","coder2.Health.Care..Obamacare.","coder2.Governance","coder2.No.Policy.Content","coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder2.Asks.you.to.watch.something.share.something.follow.something","coder2.Misc..other.plea.for.action","coder2.Expresses.an.Opinion","coder2.coder","src","created_at","coder.y","X1.x","id.x","id.y","hashtag.","at.","link","retweets","favorites","full.URL","source","date"
"NA","NA",7.92E+017,"@SouthardLaverda go to https://t.co/OFODNN8sdk",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/27/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.92E+017,"Stand against Hillary: https://t.co/gWkguN2qEN https://t.co/dN5tdODL7z",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/28/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.77E+017,"I hope you'll join me in wishing the @usairforce a happy birthday &amp; thanking our American Airmen for their service! https://t.co/NXFIQ03PE5",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/18/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.78E+017,"See you tonight! Gov. Mike Pence Rally at The Capitol in Williamsburg, Virginia on Tuesday, September 20, 2016 https://t.co/npATS7hf40",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/20/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.82E+017,"Alicia deserves praise for courageously standing up to Trump's attacks. And he has the gall to blame herand say he ""helped""?",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/30/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",8.17E+017,"Will be speaking with @CNN today at 11:30 am about Russia hacking and Julian Assange.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1/4/17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.83E+017,"We've got children sleeping on the street. The Walton family of Walmart does not need a $53 billion tax break.",-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/4/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.95E+017,"Great Get Out the Vote rally with @mike_pence, @RonJohnsonWI, @PRyan and others in Mukwonago today. https://t.co/SxS33lqliQ",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.93E+017,"RT @yrnf: Throwback to when the @NKYRepublicans were out working to elect @RandPaul. Young Republicans are working hard for a Nov 8 #GOP sw",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/31/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.85E+017,"12 big-name business leaders, including Republicans &amp; independents, say they won't support #Trump: https://t.co/P6PzDt7u0r",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/8/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",8.24E+017,"Protecting the entire Bill of Rights is one of the main reasons I ran for office. I'll remain vigilant in that cause https://t.co/JTtXJEhBMP",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1/24/17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.8E+017,"#News The Falsity of False Equivalence - Its even worse than you think. https://t.co/eCKPhZP7uy",-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/26/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.94E+017,"Guns N' Roses - Sweet Child O' Mine!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/2/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"RT @TeamTrump: -Tax cuts for middle class -Eliminate job-killing regs -Lift energy restrictions -Renegotiate NAFTA -FIGHT for jobs https://",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/9/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.81E+017,".@realDonaldTrump on Vladimir Putin: ""I think in terms of leadership, he's getting an A."" #Unfit #HofDebate16",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/27/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.88E+017,"Listen to Judy Shepards story. This is why we have to stop Trumps hate. https://t.co/nl5qBSGL7k",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/18/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.77E+017,"RT @NBCNews: WATCH LIVE: Bernie Sanders campaigns for Hillary Clinton in Ohio https://t.co/36HxZirvMm",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/17/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.81E+017,"You might see @hillaryclinton and @realDonaldTrump on #DWTS tonight before #Debates2016. Tune in now! https://t.co/t5oA1nodDk",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/26/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",8.1E+017,"Gov. John Kasich on the passing of Dr. Henry Heimlich: https://t.co/52kzWviNZw",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/17/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.86E+017,"Not only will I name the enemy, I will do everything I can do defend America from these haters of mankind. https://t.co/b9U4PR3ZGB",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/12/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.91E+017,"This link works. https://t.co/KAU0HVSav9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/26/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"I'll be on with @SandraSmithFox on @FoxNews today at 2PM today to discuss @HillaryClinton's war on coal! Don't miss it!",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/8/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.95E+017,"This election is a choice between freedom &amp; fascism. That's why I have campaigned for @HillaryClinton in 19 states https://t.co/bLPqxxDwHY",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.84E+017,"#Trump's business history in Atlantic City is a trail of failures: https://t.co/MZDRJqMuQq",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.73E+017,".@iamwill Yes. https://t.co/8tfBTtpZFN",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.83E+017,"Millions of Americans work hard and pay their taxes. So why doesn't Donald Trump pay his? https://t.co/WLSzIz0ewG",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/3/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",8.06E+017,"Been coming to @LasVegasNFR for several yrs.  World Series of Rodeo. Athleticism of these cowboys and cowgirls amazing.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/7/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.77E+017,"1. #Trump lie: Hillary started the birther movement. (She didn't.) https://t.co/VOu1kerDiF https://t.co/bBhW6MkL4A",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/16/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.95E+017,"RT @HillaryforNC: We're rallying with @POTUS in Fayetteville right now. Join us live ahead of the last day of early voting tomorrow: https:",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/4/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.81E+017,"Glad Trump is concerned about manufacturing jobs going abroad. He might want to start making his clothing in the US not low-wage countries.",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/27/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.75E+017,"RT @KateUpton: This is unacceptable. You should be proud to be an American. Especially on 9/11 when we should support each other.  https://",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/12/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.89E+017,"Even if Trump's bullying, bigotry, and misogyny weren't disqualifying, his policies would be. https://t.co/9WyNBzycQc",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/19/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.84E+017,"#News The Ross Perot Myth - George H.W. Bush only lost his re-election bid in 1992 because a peculiar independe... https://t.co/wwgksmf1uc",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/6/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.81E+017,"RT @azcentral: The Arizona Republic ed board has endorsed @HillaryClinton. See why: https://t.co/FqStTwkesL via @azcopinions #elections2016",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/28/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.88E+017,"I truly appreciate all the hard work being done to help SC recover from the devastating impact of Hurricane Matthew https://t.co/RinrU5Kdnd",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/18/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.96E+017,"""If your closest advisors dont trust you to tweet, how can we trust you with the nuclear codes? @POTUS on Trump",-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/7/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",8.1E+017,"America stands with the #Emanuel9 families of all those murdered in Charleston. Only light can drive out darkness.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/16/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.75E+017,"@Dbargen you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQBqDg4",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/12/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.82E+017,"""My view is we are already great, and if we work together, we will become even greater in the years ahead. Hillary in Florida",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/30/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.84E+017,"""Can [Pence] look back on the debate as a success after he repeatedly lied in order to run interference for Trump?"" https://t.co/rwHb5ri1UU",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.82E+017,"So, uh, about those 3 AM tweets https://t.co/CQQTpZVVwA",-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/30/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.94E+017,"""More than 31 million people have already voted early."" Hillary Join them  https://t.co/3TKJ4H68Kz",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/3/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.79E+017,"US Senate Votes on Blocking Saudi Arabia Arms Sale #StandWithRand #StillRanding https://t.co/ussaQTS0xT @RandPaul",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/22/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.81E+017,"A nuclear-armed #Trump is indeed a scary thought. https://t.co/bN20SznOOY #debatenight https://t.co/l4JQc4wwsw",-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/27/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.79E+017,"#NateSilver Clintons Leading In Exactly The States She Needs To Win https://t.co/w18fpOcENE",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/22/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"Theres little doubt that [Donald Trump and Pam Bondi] abused the public trust in 2013. https://t.co/fabdwecOzt",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/7/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.75E+017,"News Update: Anti-Semitism and the British Left - Jeremy Corbyns leadership of the Labour Party has alienated ... https://t.co/4P1D6QK6PC",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/11/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.79E+017,"Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/23/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"Three of my all time favorite girls! Happy 50th anniversary #luckiestmanonearth https://t.co/M2PZdhcHmP",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/9/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.89E+017,"Had a great time campaigning in Roanoke for my friend and fellow Virginian @BobGoodlatte6 on Monday! https://t.co/5IztDjTD1N",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/19/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.83E+017,".@TimKaine wears his ""F"" rating from the @NRA like a badge of honor. https://t.co/baXTptc1OM",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/4/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.88E+017,"Our job is to have the highest voter turnout in the world, not one of the lowest.",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/17/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.76E+017,"Do you think @realDonaldTrump is fit to be president? We sure dont. RT if you agree. https://t.co/eOeIK0Af9y",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/13/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.82E+017,"We're going to make college debt-free for everyone in America. See how much you could save with Hillary's plan at https://t.co/Fhzkubhpj7",1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/1/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"Share and RT this to show your support for Trump and Law Enforcement! #MAGA #TrumpTrain https://t.co/KJA7ezH0tu",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/8/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.87E+017,"RT @SaraMurray: It's not even 1pm and today Trump has suggested Clinton is using drugs and has called a woman who accused him of sexual ass",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/15/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.74E+017,"RT @HillaryClinton: The next time Trump throws a tantrum, picture him in the Situation Room making life-or-death decisions for us. https://",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/9/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.95E+017,"Cumberland County PA #trump country!!  Pennsylvania is in play! https://t.co/ZJQ1b6S4BZ",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/5/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.96E+017,"Appearing on @FoxBusiness with @TeamCavuto at 1pm ET today. Tune in for a discussion about this historic presidential election.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/9/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.79E+017,"RT @SenatorReid: Trump, prove to every American you are not mooching off the American taxpayer. Release your tax returns. Prove me and @Mit",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/21/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.8E+017,"#News Election Update: Where The Race Stands Heading Into The First Debate https://t.co/PdquSuj2D3",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/25/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.79E+017,"Not a good look, @realDonaldTrump. https://t.co/3XXSz9kQhT",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/21/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.8E+017,"RT @PatrickJMcHugh: Yes it is ---&gt; ""Its beyond debate that Donald Trump is unfit to be president"" https://t.co/HdtiFyNvrS",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/26/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA",7.76E+017,"#News The Clintons created Putin, Trump will make him an asset https://t.co/md2MCv5XFb",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/14/16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
