,text,id.x,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,src,id.y,created_at,hashtag.,at.,link,retweets,favorites,full.URL,source,date
472,"RT @maryaliceparks: 1200 ppl here in Portsmouth at @BernieSanders event according to campaign. Crowd is excited, they know his speech https",696418879690686464,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696418879690686464,2/7/2016 19:42:54,0,@maryaliceparks @BernieSanders,https,383,0,0,BernieSanders,2/7/2016 19:42:54
473,"RT @meetthepress: ""Our strength is with the younger voter"" @RandPaul says on #MTP",693809499224817664,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693809499224817664,1/31/2016 14:54:09,#MTP,@meetthepress @RandPaul,0,0,0,0,RandPaul,1/31/2016 14:54:09
474,"RT @megynkelly: Joining #KellyFile tonight: @tedcruz, @marcorubio, @JohnKasich &amp; @RealBenCarson. @realDonaldTrump has a conflicting campaig",702675553506070528,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702675553506070528,2/25/2016 2:04:41,#KellyFile,@megynkelly @tedcruz @marcorubio @JohnKasich @RealBenCarson @realDonaldTrump,0,129,0,0,tedcruz,2/25/2016 2:04:41
475,"RT @MichaelLibbie: About Money in Politics: ""I am un-bought and un-bossed."" MT @JimWebbUSA Another great answer. Also ""supports the pipelin",631892683783540736,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,emilyzoe.csv,631892683783540736,8/13/2015 18:18:50,0,@MichaelLibbie @JimWebbUSA,0,0,0,0,JimWebbUSA,8/13/2015 18:18:50
476,RT @Mike_A_Rod: @JimWebbUSA #keepamericaunited,625887171744915456,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,625887171744915456,7/28/2015 4:35:04,#keepamericaunited,@Mike_A_Rod @JimWebbUSA,0,0,0,0,JimWebbUSA,7/28/2015 4:35:04
477,RT @mikereedschmidt: How would you go about breaking up a bank under current law? Just ask @HillaryClinton. #wonk https://t.co/IINxJa6yPG h,720237665103323136,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720237665103323136,4/13/2016 13:10:15,#wonk,@mikereedschmidt @HillaryClinton,https://t.co/IINxJa6yPG,645,0,0,HillaryClinton,4/13/2016 13:10:15
478,"RT @MonicaCrowley: Important column by @TedCruz -&gt;  RT ""Congress must approve of any Iran deal"" http://t.co/SPYUH28Bn6 via @washtimes",593496422189694976,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,593496422189694976,4/29/2015 19:25:48,0,@MonicaCrowley @TedCruz @washtimes,http://t.co/SPYUH28Bn6,0,0,0,tedcruz,4/29/2015 19:25:48
479,RT @Morning_Joe: .@BernieSanders joins us in the 8AM hour! #morningjoe https://t.co/eNqzVgosTT,694870420760047616,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694870420760047616,2/3/2016 13:09:53,#morningjoe,@Morning_Joe,https://t.co/eNqzVgosTT,134,0,https://twitter.com/Morning_Joe/status/694866937432662017/photo/1,BernieSanders,2/3/2016 13:09:53
480,RT @Morning_Joe: New @QuinnipiacPoll: @realDonaldTrump tops GOP pack http://t.co/o0DVrNHWtc,626737818719551488,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,626737818719551488,7/30/2015 12:55:14,0,@Morning_Joe @QuinnipiacPoll @realDonaldTrump,http://t.co/o0DVrNHWtc,0,0,0,realDonaldTrump,7/30/2015 12:55:14
481,RT @Morning_Joe: Watch @MSNBC's exclusive Town Hall with @JohnKasich TOMORROW at 7PM ET! https://t.co/BlwPJ994x0,720241458905649152,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720241458905649152,4/13/2016 13:25:19,0,@Morning_Joe @MSNBC's @JohnKasich,https://t.co/BlwPJ994x0,49,0,https://twitter.com/Morning_Joe/status/720199292628180993/photo/1,JohnKasich,4/13/2016 13:25:19
482,"RT @MoseleyReeves: CANNOT believe I just met Senator and future POTUS, @marcorubio. Good luck, Senator! @TeamMarco https://t.co/lp2O9PGw9v",685249569228218368,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685249569228218368,1/8/2016 0:00:03,0,@MoseleyReeves @marcorubio @TeamMarco,https://t.co/lp2O9PGw9v,0,0,https://twitter.com/MoseleyReeves/status/684881247697416192/photo/1,marcorubio,1/8/2016 0:00:03
483,"RT @MSNBC: .@ChrisChristie: ""I'm the only candidate who has fought terrorism"" https://t.co/RafmUfHF0g https://t.co/vM0SD9mvTv",671730966675763200,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671730966675763200,12/1/2015 16:41:57,0,@MSNBC,https://t.co/RafmUfHF0g https://t.co/vM0SD9mvTv,19,0,http://www.msnbc.com/morning-joe/watch/christie--im-the-only-candidate-who-has-fought-terrorism-577046083682?cid=sm_tw_msnbc https://twitter.com/MSNBC/status/671724335334301696/photo/1,ChrisChristie,12/1/2015 16:41:57
484,"RT @nathanblake: Had a great opportunity to talk with @MartinOMalley today about his bold, best-in-field plans for immigration reform. http",621785553529221120,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621785553529221120,7/16/2015 20:56:42,0,@nathanblake @MartinOMalley,http,0,0,0,MartinOMalley,7/16/2015 20:56:42
485,"RT @ndrewschneider: .@LindseyGrahamSC joins @HeraldRadio 

Listen: http://t.co/lNT9CyfvM2 http://t.co/MfvQAuNdsw",648505710737797120,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,stankennedy.csv,648505710737797120,9/28/2015 14:33:04,0,@ndrewschneider @HeraldRadio,http://t.co/lNT9CyfvM2 http://t.co/MfvQAuNdsw,2,0,http://www.bostonherald.com/ https://twitter.com/ndrewschneider/status/648505517225209856/photo/1,LindseyGrahamSC,9/28/2015 14:33:04
486,RT @NECN: WATCH LIVE: @BernieSanders about to take the stage in N.H. https://t.co/aimzycUGgk https://t.co/30hvM3CQ5U,695376610480881664,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695376610480881664,2/4/2016 22:41:18,0,@NECN @BernieSanders,https://t.co/aimzycUGgk https://t.co/30hvM3CQ5U,306,0,http://www.necn.com/news/politics/Clinton-Sanders-NH-Debate-367632051.html https://twitter.com/NECN/status/695376055406702593/photo/1,BernieSanders,2/4/2016 22:41:18
487,RT @necprof: @Lessig2016 @NewEngCollege on Constitution Day! Fascinating presentation! #fitn #nhpolitics http://t.co/NAw2kEaHwN,644559447419953152,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,644559447419953152,9/17/2015 17:12:02,#fitn #nhpolitics,@necprof @Lessig2016 @NewEngCollege,http://t.co/NAw2kEaHwN,4,0,https://twitter.com/necprof/status/644513680575565824/photo/1,Lessig2016,9/17/2015 17:12:02
488,"RT @Newsweek: Time dedicated in this debate to police violence: 15 seconds
Number of candidates to address: 1
http://t.co/utWpCyd1Wi (h/t @",629482803697197056,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629482803697197056,8/7/2015 2:42:50,0,@Newsweek @,http://t.co/utWpCyd1Wi,0,0,http://www.newsweek.com/2016-republican-presidential-candidates-debate-live-coverage-360598,BernieSanders,8/7/2015 2:42:50
489,RT @NH1News: .@CoachVrabel50 just introduced @JohnKasich in #Bedford  https://t.co/UOqjywtSYk via @SLopezNH1,695749234755239936,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,695749234755239936,2/5/2016 23:21:58,#Bedford,@NH1News @JohnKasich @SLopezNH1,https://t.co/UOqjywtSYk,16,0,https://twitter.com/SLopezNH1/status/695748459769552896/photo/1,JohnKasich,2/5/2016 23:21:58
490,RT @nharpermn: .@nytimes says @Lessig2016 is Don Quixote https://t.co/M9mus4U01n but everyone agrees the dragons are real! https://t.co/dR1,658825660245213184,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658825660245213184,10/27/2015 2:00:52,0,@nharpermn @Lessig2016,https://t.co/M9mus4U01n https://t.co/dR1,12,0,http://mobile.nytimes.com/2015/10/27/us/politics/lawrence-lessigs-presidential-bid-endures-in-relative-obscurity.html https://t.co/dR1,Lessig2016,10/27/2015 2:00:52
491,RT @nhpr: Watch: Martin O'Malley makes a (literal) elevator pitch for NH Primary votes https://t.co/XJAyd1T60F #FITN https://t.co/Uwv2ux4yQs,679395873995014144,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,stankennedy.csv,679395873995014144,12/22/2015 20:19:33,#FITN,@nhpr,https://t.co/XJAyd1T60F https://t.co/Uwv2ux4yQs,0,0,http://nhpr.org/post/video-martin-omalleys-presidential-elevator-pitch https://twitter.com/nhpr/status/679377198097285120/photo/1,MartinOMalley,12/22/2015 20:19:33
492,RT @nielslesniewski: Rick Santorum in NH just highlighted that he's been featured in the ISIS magazine.,690922140560965632,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690922140560965632,1/23/2016 15:40:49,0,@nielslesniewski,0,29,0,0,RickSantorum,1/23/2016 15:40:49
493,RT @NolanDMcCaskill: .@RandPaul is dominating the #Festivus hashtag with his grievances https://t.co/WLEsCzS3SN,679735974755196928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679735974755196928,12/23/2015 18:50:59,#Festivus,@NolanDMcCaskill,https://t.co/WLEsCzS3SN,83,0,0,RandPaul,12/23/2015 18:50:59
494,RT @NVGOP: @AdamLaxalt kicks off his tour to Countdown to Caucus for @tedcruz this morning in Fallon. https://t.co/HYD2sD18oV,692745765068746752,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692745765068746752,1/28/2016 16:27:15,0,@NVGOP @AdamLaxalt @tedcruz,https://t.co/HYD2sD18oV,0,0,0,tedcruz,1/28/2016 16:27:15
495,"RT @nytimes: Lawrence Lessig, excluded from #DemDebate, finds kindred spirit in Donald Trump http://t.co/qnDi5jAkps",654095354049114112,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,654095354049114112,10/14/2015 0:44:19,#DemDebate,@nytimes,http://t.co/qnDi5jAkps,0,0,http://www.nytimes.com/politics/first-draft/2015/10/12/lawrence-lessig-excluded-from-debate-finds-kindred-spirit-in-donald-trump/?smid=tw-nytimes&smtyp=cur&_r=0,Lessig2016,10/14/2015 0:44:19
496,RT @OANN: OANN's Neil W. McCabe caught up with Kentucky Senator Rand Paul over the weekend in New Hampshire. The senator... http://t.co/OEm,653640629294006272,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653640629294006272,10/12/2015 18:37:24,0,@OANN,http://t.co/OEm,0,0,0,RandPaul,10/12/2015 18:37:24
497,RT @OldGloryGirl: @GovernorPataki at the #StopIranRally tonight in Times Square http://t.co/7KZ5CeigKI,624051382035853312,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624051382035853312,7/23/2015 3:00:18,#StopIranRally,@OldGloryGirl @GovernorPataki,http://t.co/7KZ5CeigKI,0,0,https://twitter.com/OldGloryGirl/status/624042828382011392/photo/1,GovernorPataki,7/23/2015 3:00:18
498,RT @omalleyfornh: .@MartinOMalley kicking off our Rebuilding the American Dream Tour in Windham #nhpolitics http://t.co/c62z2H5kNe,636561743506997248,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636561743506997248,8/26/2015 15:32:01,#nhpolitics,@omalleyfornh,http://t.co/c62z2H5kNe,10,0,https://twitter.com/omalleyfornh/status/636559542512390144/photo/1,MartinOMalley,8/26/2015 15:32:01
499,"RT @omalleyfornh: Also, tomorrow 10AM @MartinOMalley joins @wkxlnhchris to talk #15goals, limited DNC debate schedule &amp;more #nhpolitics htt",633387013941686272,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633387013941686272,8/17/2015 21:16:46,#15goals #nhpolitics,@omalleyfornh @MartinOMalley @wkxlnhchris,0,0,0,0,MartinOMalley,8/17/2015 21:16:46
500,RT @omalleyfornh: Good read: @unionleader: @martinomalley Unveils Blueprint for 'American Dream' Dream'http://t.co/2AMOBm7MqY #nhpolitics,632188563581485056,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,632188563581485056,8/14/2015 13:54:33,#nhpolitics,@omalleyfornh @unionleader @martinomalley,0,5,0,0,MartinOMalley,8/14/2015 13:54:33
501,RT @omalleyfornh: In todays @ConMonitorNews @MartinOMalley writes: Lets relieve college students of the burden of debt http://t.co/BOep0Y,624978869804789760,1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,zoestan.csv,624978869804789760,7/25/2015 16:25:48,0,@omalleyfornh @ConMonitorNews @MartinOMalley,http://t.co/BOep0Y,0,0,http://t.co/BOep0Y,MartinOMalley,7/25/2015 16:25:48
502,RT @papa_j3r: So excited to finally see @RandPaul this morning! #Liberty http://t.co/4KJ8qqnYLM,646695789054423040,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,646695789054423040,9/23/2015 14:41:05,#Liberty,@papa_j3r @RandPaul,http://t.co/4KJ8qqnYLM,0,0,0,RandPaul,9/23/2015 14:41:05
503,"RT @PatrickSvitek: .@TedCruz to Colorado Republicans: You have had seven elections awarding 21 delegates. ""Of those 21 delegates, together",718882373010493440,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718882373010493440,4/9/2016 19:24:48,0,@PatrickSvitek,0,366,0,0,tedcruz,4/9/2016 19:24:48
504,"RT @PatrickSvitek: .@TedCruz: ""I am confident that when we win nomination, we will continue to bring the party together.""",714644726108938240,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714644726108938240,3/29/2016 2:45:54,0,@PatrickSvitek,0,375,0,0,tedcruz,3/29/2016 2:45:54
505,"RT @pjcolbeck: Thank you to awesome MI #CruzCrew volunteers! W/ only 62 hrs notice, we put on great @GlennBeck rally for @tedcruz! https://",706613806978314240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706613806978314240,3/6/2016 22:53:54,#CruzCrew,@pjcolbeck @GlennBeck @tedcruz,https://,508,0,0,tedcruz,3/6/2016 22:53:54
506,RT @politico: WATCH LIVE: @tedcruz speaks in New Hampshire https://t.co/NQNtkEeJyz,697260035487862784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697260035487862784,2/10/2016 3:25:21,0,@politico @tedcruz,https://t.co/NQNtkEeJyz,0,0,0,tedcruz,2/10/2016 3:25:21
507,RT @Quora: Presidential candidate @HillaryClinton: How can we stop the spread of the Zika virus? https://t.co/DnIKokn10X https://t.co/q5ZAZ,726091465605173248,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726091465605173248,4/29/2016 16:51:10,0,@Quora @HillaryClinton,https://t.co/DnIKokn10X https://t.co/q5ZAZ,356,0,0,HillaryClinton,4/29/2016 16:51:10
508,RT @R_Gumby: Staying up late so I can watch our future president @marcorubio on the Tonight Show!!!,690395390441607168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690395390441607168,1/22/2016 4:47:42,0,@R_Gumby @marcorubio,0,41,0,0,marcorubio,1/22/2016 4:47:42
509,"RT @RaymondArroyo: VIDEO: My exclusive w/ @ChrisChristie on terrorism, refugees and his biggest disappointment  https://t.co/NBbuP5b0c2 htt",673258189878632448,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,zoestan.csv,673258189878632448,12/5/2015 21:50:35,0,@RaymondArroyo @ChrisChristie,https://t.co/NBbuP5b0c2,27,0,https://www.facebook.com/permalink.php?story_fbid=1126517070699460&id=110119339005910,ChrisChristie,12/5/2015 21:50:35
510,RT @rbecker51: .@BernieSanders #DesMoines #Iowa team honored to help @akoabdulsamad at Creative Visions w/ today's Free Sunday Feed http://,630498609012805632,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,630498609012805632,8/9/2015 21:59:17,#DesMoines #Iowa,@rbecker51 @akoabdulsamad,http://,0,0,0,BernieSanders,8/9/2015 21:59:17
511,"RT @RyBabyFresh: It'll be interesting to see who the media portrays as the winner of tonight's debate. In my opinion, @JimWebbUSA had a gre",654138169789673472,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,654138169789673472,10/14/2015 3:34:27,0,@RyBabyFresh @JimWebbUSA,0,18,0,0,JimWebbUSA,10/14/2015 3:34:27
512,RT @sahilkapur: Kasich strategist @JWGOPs email says he alone can winif you're going by general election polls he has a point. https://t.,717760810387447808,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,staneamon.csv,717760810387447808,4/6/2016 17:08:07,0,@sahilkapur @JWGOPs,https://t,99,0,0,JohnKasich,4/6/2016 17:08:07
513,"RT @SalenaZitoTrib: .@RandPaul ""a vote for Trump is a vote against the Constitution"" #GOPDebate https://t.co/kmLwyR7cCM",676956978283945984,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676956978283945984,12/16/2015 2:48:15,#GOPDebate,@SalenaZitoTrib,https://t.co/kmLwyR7cCM,0,0,0,RandPaul,12/16/2015 2:48:15
514,"RT @seanhannity: .@BobbyJindal: America didnt create religious liberty, religious liberty created the United States of America. #Hannity",617160504730124288,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617160504730124288,7/4/2015 2:38:25,#Hannity,@seanhannity,0,602,0,0,BobbyJindal,7/4/2015 2:38:25
515,RT @seanhannity: .@GovChristie: I have confidence in the American people that theyre strong enough to hear the truth. #GOPDebate #Hannity,629515458958520320,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629515458958520320,8/7/2015 4:52:35,#GOPDebate #Hannity,@seanhannity,0,109,0,0,ChrisChristie,8/7/2015 4:52:35
516,RT @SethARichardson: Crowd filling up quickly at UNR for @RandPaul. Doors opened 10 minutes ago http://t.co/aA3Hk6YeGP,644601803921711104,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,644601803921711104,9/17/2015 20:00:20,0,@SethARichardson @RandPaul,http://t.co/aA3Hk6YeGP,0,0,0,RandPaul,9/17/2015 20:00:20
517,"RT @shonkori: Your tweet inspired me to sign up for #snapchat 
GREAT behind the scenes campaign footage. 

#Bush2016 https://t.co/dtLmsbFfRe",696893222157709312,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696893222157709312,2/9/2016 3:07:46,#snapchat #Bush2016,@shonkori,https://t.co/dtLmsbFfRe,19,0,https://twitter.com/jebbush/status/696375616736772097,JebBush,2/9/2016 3:07:46
518,"RT @SteveScully: @CSPAN is LIVE now from Exeter, NH - @RandPaul town hall meeting as part of ROAD TO THE WH Coverage.  Tune in !",684523570643382272,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,emilyzoe.csv,684523570643382272,1/5/2016 23:55:11,0,@SteveScully @CSPAN @RandPaul,0,22,0,0,RandPaul,1/5/2016 23:55:11
519,"RT @SundayFutures: .@CarlyFiorina: ""@tedcruz challenges the system. The system desperately needs to be challenged."" @FoxNews",709022206148227072,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709022206148227072,3/13/2016 14:24:01,0,@SundayFutures @FoxNews,0,375,0,0,tedcruz,3/13/2016 14:24:01
520,"RT @sunjournal: .@JimWebbUSA on gun rights: ""The average American has a right to protect themselves."" #DemDebate",654105186533810176,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,654105186533810176,10/14/2015 1:23:23,#DemDebate,@sunjournal,0,0,0,0,JimWebbUSA,10/14/2015 1:23:23
521,RT @taylorshere: So excited to have received these very inspiring books written by the man that inspires me the most!! @RealBenCarson https,680474538119921664,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680474538119921664,12/25/2015 19:45:47,0,@taylorshere @RealBenCarson,https,0,0,0,RealBenCarson,12/25/2015 19:45:47
522,RT @tdawgb74: @tedcruz is it hard to tell who I voted for? Great town hall yesterday in Madison and see you tonight #YoungVoter https://t.c,717420842980741120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717420842980741120,4/5/2016 18:37:12,#YoungVoter,@tdawgb74 @tedcruz,https://t.c,228,0,0,tedcruz,4/5/2016 18:37:12
523,RT @Team_Rand: .@RandPaul is winning the #CNBCGOPdebate poll with 45%. Go vote! https://t.co/FP102ybfkg,659455610870714368,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659455610870714368,10/28/2015 19:44:04,#CNBCGOPdebate,@Team_Rand,https://t.co/FP102ybfkg,91,0,0,RandPaul,10/28/2015 19:44:04
524,"RT @Team_Rand: Dont fall for a fake conservative! Read @RandPaul's full Op-Ed on Donald Trump here: https://t.co/udywLtazVi

Please Retwee",630858291896160256,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,630858291896160256,8/10/2015 21:48:32,0,@Team_Rand @RandPaul's,https://t.co/udywLtazVi,0,0,0,RandPaul,8/10/2015 21:48:32
525,RT @Team_Rand: http://t.co/5SAI0pBdLL,619275056162537472,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,619275056162537472,7/9/2015 22:40:53,0,@Team_Rand,http://t.co/5SAI0pBdLL,0,0,0,RandPaul,7/9/2015 22:40:53
526,"RT @TeamJohnKasich: Remember America. 

Polling like this gets you a map like that. #GOPTownHall https://t.co/1SJZ4kJmJl",714993652024520704,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,714993652024520704,3/30/2016 1:52:25,#GOPTownHall,@TeamJohnKasich,https://t.co/1SJZ4kJmJl,118,0,https://twitter.com/TeamJohnKasich/status/714992724676464640/photo/1,JohnKasich,3/30/2016 1:52:25
527,RT @TeamKasichNH: Hard at work for @JohnKasich. #KasichGroundGame #Kasich4Us https://t.co/R4xMh01HYa,696440496026157056,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696440496026157056,2/7/2016 21:08:48,#KasichGroundGame #Kasich4Us,@TeamKasichNH @JohnKasich,https://t.co/R4xMh01HYa,17,0,https://twitter.com/KasichR/status/696440059965411329,JohnKasich,2/7/2016 21:08:48
528,RT @TeamMarco: .@marcorubio just joined @megynkelly to discuss the campaign &amp; the first #GOPDebate https://t.co/hxuwHJJDpd #KellyFile,629106264191184896,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,629106264191184896,8/6/2015 1:46:36,#GOPDebate #KellyFile,@TeamMarco @megynkelly,https://t.co/hxuwHJJDpd,41,0,https://www.youtube.com/watch?v=JOzzVjbro48,marcorubio,8/6/2015 1:46:36
